"year","month","region","power_train","value"
2024,2,"UNITED KINGDOM","PHEV",6098
2024,2,"UNITED KINGDOM","HEV",26140
2024,2,"UNITED KINGDOM","OTHERS",0
2024,2,"UNITED KINGDOM","PETROL",34579
2024,2,"UNITED KINGDOM","DIESEL",3078
2024,2,"UNITED KINGDOM","TOTAL",84886
2024,2,"EU + EFTA + UK","BEV",131223
2024,2,"EU + EFTA + UK","PHEV",72376
2024,2,"EU + EFTA + UK","HEV",287394
2024,2,"EU + EFTA + UK","OTHERS",29862
2024,2,"EU + EFTA + UK","PETROL",354776
2024,2,"EU + EFTA + UK","DIESEL",119428
2024,2,"EU + EFTA + UK","TOTAL",995059
2024,3,"AUSTRIA","BEV",4657
2024,3,"AUSTRIA","PHEV",1477
2024,3,"AUSTRIA","HEV",6199
2024,3,"AUSTRIA","OTHERS",6
2024,3,"AUSTRIA","PETROL",8312
2024,3,"AUSTRIA","DIESEL",5050
2024,3,"AUSTRIA","TOTAL",25701
2024,3,"BELGIUM","BEV",11711
2024,3,"BELGIUM","PHEV",7160
2024,3,"BELGIUM","HEV",4321
2024,3,"BELGIUM","OTHERS",434
2024,3,"BELGIUM","PETROL",18858
2024,3,"BELGIUM","DIESEL",2267
2024,3,"BELGIUM","TOTAL",44751
2024,3,"BULGARIA","BEV",141
2024,3,"BULGARIA","PHEV",53
2024,3,"BULGARIA","HEV",90
2024,3,"BULGARIA","OTHERS",140
2024,3,"BULGARIA","PETROL",2876
2024,3,"BULGARIA","DIESEL",644
2024,3,"BULGARIA","TOTAL",3944
2024,3,"CROATIA","BEV",62
2024,3,"CROATIA","PHEV",148
2024,3,"CROATIA","HEV",1690
2024,3,"CROATIA","OTHERS",223
2024,3,"CROATIA","PETROL",2976
2024,3,"CROATIA","DIESEL",1311
2024,3,"CROATIA","TOTAL",6410
2024,3,"CYPRUS","BEV",146
2024,3,"CYPRUS","PHEV",76
2024,3,"CYPRUS","HEV",678
2024,3,"CYPRUS","OTHERS",0
2024,3,"CYPRUS","PETROL",509
2024,3,"CYPRUS","DIESEL",28
2024,3,"CYPRUS","TOTAL",1437
2024,3,"CZECH REPUBLIC","BEV",386
2024,3,"CZECH REPUBLIC","PHEV",475
2024,3,"CZECH REPUBLIC","HEV",4029
2024,3,"CZECH REPUBLIC","OTHERS",494
2024,3,"CZECH REPUBLIC","PETROL",9581
2024,3,"CZECH REPUBLIC","DIESEL",3951
2024,3,"CZECH REPUBLIC","TOTAL",18916
2024,3,"DENMARK","BEV",7101
2024,3,"DENMARK","PHEV",852
2024,3,"DENMARK","HEV",4021
2024,3,"DENMARK","OTHERS",0
2024,3,"DENMARK","PETROL",4420
2024,3,"DENMARK","DIESEL",480
2024,3,"DENMARK","TOTAL",16874
2024,3,"ESTONIA","BEV",92
2024,3,"ESTONIA","PHEV",68
2024,3,"ESTONIA","HEV",648
2024,3,"ESTONIA","OTHERS",17
2024,3,"ESTONIA","PETROL",571
2024,3,"ESTONIA","DIESEL",303
2024,3,"ESTONIA","TOTAL",1699
2024,3,"FINLAND","BEV",1850
2024,3,"FINLAND","PHEV",1406
2024,3,"FINLAND","HEV",2047
2024,3,"FINLAND","OTHERS",18
2024,3,"FINLAND","PETROL",887
2024,3,"FINLAND","DIESEL",275
2024,3,"FINLAND","TOTAL",6483
2024,3,"FRANCE","BEV",33981
2024,3,"FRANCE","PHEV",16294
2024,3,"FRANCE","HEV",49908
2024,3,"FRANCE","OTHERS",7482
2024,3,"FRANCE","PETROL",58861
2024,3,"FRANCE","DIESEL",13497
2024,3,"FRANCE","TOTAL",180023
2024,3,"GERMANY","BEV",31384
2024,3,"GERMANY","PHEV",16016
2024,3,"GERMANY","HEV",67033
2024,3,"GERMANY","OTHERS",1293
2024,3,"GERMANY","PETROL",99753
2024,3,"GERMANY","DIESEL",48365
2024,3,"GERMANY","TOTAL",263844
2024,3,"GREECE","BEV",549
2024,3,"GREECE","PHEV",689
2024,3,"GREECE","HEV",4662
2024,3,"GREECE","OTHERS",361
2024,3,"GREECE","PETROL",5195
2024,3,"GREECE","DIESEL",1009
2024,3,"GREECE","TOTAL",12465
2024,3,"HUNGARY","BEV",1174
2024,3,"HUNGARY","PHEV",492
2024,3,"HUNGARY","HEV",6606
2024,3,"HUNGARY","OTHERS",10
2024,3,"HUNGARY","PETROL",3353
2024,3,"HUNGARY","DIESEL",1260
2024,3,"HUNGARY","TOTAL",12895
2024,3,"IRELAND","BEV",1998
2024,3,"IRELAND","PHEV",1291
2024,3,"IRELAND","HEV",3335
2024,3,"IRELAND","OTHERS",0
2024,3,"IRELAND","PETROL",4966
2024,3,"IRELAND","DIESEL",3087
2024,3,"IRELAND","TOTAL",14677
2024,3,"ITALY","BEV",5357
2024,3,"ITALY","PHEV",5668
2024,3,"ITALY","HEV",62798
2024,3,"ITALY","OTHERS",12990
2024,3,"ITALY","PETROL",50765
2024,3,"ITALY","DIESEL",24401
2024,3,"ITALY","TOTAL",161979
2024,3,"LATVIA","BEV",99
2024,3,"LATVIA","PHEV",56
2024,3,"LATVIA","HEV",496
2024,3,"LATVIA","OTHERS",43
2024,3,"LATVIA","PETROL",581
2024,3,"LATVIA","DIESEL",212
2024,3,"LATVIA","TOTAL",1487
2024,3,"LITHUANIA","BEV",120
2024,3,"LITHUANIA","PHEV",110
2024,3,"LITHUANIA","HEV",1000
2024,3,"LITHUANIA","OTHERS",46
2024,3,"LITHUANIA","PETROL",686
2024,3,"LITHUANIA","DIESEL",329
2024,3,"LITHUANIA","TOTAL",2291
2024,3,"LUXEMBOURG","BEV",1245
2024,3,"LUXEMBOURG","PHEV",343
2024,3,"LUXEMBOURG","HEV",915
2024,3,"LUXEMBOURG","OTHERS",0
2024,3,"LUXEMBOURG","PETROL",1478
2024,3,"LUXEMBOURG","DIESEL",604
2024,3,"LUXEMBOURG","TOTAL",4585
2024,3,"MALTA","BEV",106
2024,3,"MALTA","PHEV",65
2024,3,"MALTA","HEV",133
2024,3,"MALTA","OTHERS",1
2024,3,"MALTA","PETROL",274
2024,3,"MALTA","DIESEL",80
2024,3,"MALTA","TOTAL",659
2024,3,"NETHERLANDS","BEV",13051
2024,3,"NETHERLANDS","PHEV",4969
2024,3,"NETHERLANDS","HEV",10437
2024,3,"NETHERLANDS","OTHERS",256
2024,3,"NETHERLANDS","PETROL",7991
2024,3,"NETHERLANDS","DIESEL",415
2024,3,"NETHERLANDS","TOTAL",37119
2024,3,"POLAND","BEV",1705
2024,3,"POLAND","PHEV",1377
2024,3,"POLAND","HEV",22803
2024,3,"POLAND","OTHERS",1766
2024,3,"POLAND","PETROL",17658
2024,3,"POLAND","DIESEL",4618
2024,3,"POLAND","TOTAL",49927
2024,3,"PORTUGAL","BEV",3739
2024,3,"PORTUGAL","PHEV",2550
2024,3,"PORTUGAL","HEV",3732
2024,3,"PORTUGAL","OTHERS",2100
2024,3,"PORTUGAL","PETROL",8884
2024,3,"PORTUGAL","DIESEL",1791
2024,3,"PORTUGAL","TOTAL",22796
2024,3,"ROMANIA","BEV",660
2024,3,"ROMANIA","PHEV",0
2024,3,"ROMANIA","HEV",3294
2024,3,"ROMANIA","OTHERS",589
2024,3,"ROMANIA","PETROL",2806
2024,3,"ROMANIA","DIESEL",1807
2024,3,"ROMANIA","TOTAL",9156
2024,3,"SLOVAKIA","BEV",192
2024,3,"SLOVAKIA","PHEV",185
2024,3,"SLOVAKIA","HEV",2244
2024,3,"SLOVAKIA","OTHERS",160
2024,3,"SLOVAKIA","PETROL",3720
2024,3,"SLOVAKIA","DIESEL",1253
2024,3,"SLOVAKIA","TOTAL",7754
2024,3,"SLOVENIA","BEV",349
2024,3,"SLOVENIA","PHEV",99
2024,3,"SLOVENIA","HEV",571
2024,3,"SLOVENIA","OTHERS",46
2024,3,"SLOVENIA","PETROL",3308
2024,3,"SLOVENIA","DIESEL",899
2024,3,"SLOVENIA","TOTAL",5272
2024,3,"SPAIN","BEV",4203
2024,3,"SPAIN","PHEV",5559
2024,3,"SPAIN","HEV",33903
2024,3,"SPAIN","OTHERS",2177
2024,3,"SPAIN","PETROL",40412
2024,3,"SPAIN","DIESEL",8586
2024,3,"SPAIN","TOTAL",94840
2024,3,"SWEDEN","BEV",8339
2024,3,"SWEDEN","PHEV",5551
2024,3,"SWEDEN","HEV",1833
2024,3,"SWEDEN","OTHERS",768
2024,3,"SWEDEN","PETROL",5695
2024,3,"SWEDEN","DIESEL",1705
2024,3,"SWEDEN","TOTAL",23891
2024,3,"EUROPEAN UNION","BEV",134397
2024,3,"EUROPEAN UNION","PHEV",73029
2024,3,"EUROPEAN UNION","HEV",299426
2024,3,"EUROPEAN UNION","OTHERS",31420
2024,3,"EUROPEAN UNION","PETROL",365376
2024,3,"EUROPEAN UNION","DIESEL",128227
2024,3,"EUROPEAN UNION","TOTAL",1031875
2024,3,"ICELAND","BEV",152
2024,3,"ICELAND","PHEV",117
2024,3,"ICELAND","HEV",69
2024,3,"ICELAND","OTHERS",0
2024,3,"ICELAND","PETROL",53
2024,3,"ICELAND","DIESEL",141
2024,3,"ICELAND","TOTAL",532
2024,3,"NORWAY","BEV",8709
2024,3,"NORWAY","PHEV",210
2024,3,"NORWAY","HEV",557
2024,3,"NORWAY","OTHERS",0
2024,3,"NORWAY","PETROL",76
2024,3,"NORWAY","DIESEL",198
2024,3,"NORWAY","TOTAL",9750
2024,3,"SWITZERLAND","BEV",4765
2024,3,"SWITZERLAND","PHEV",1994
2024,3,"SWITZERLAND","HEV",7277
2024,3,"SWITZERLAND","OTHERS",1
2024,3,"SWITZERLAND","PETROL",7382
2024,3,"SWITZERLAND","DIESEL",2048
2024,3,"SWITZERLAND","TOTAL",23467
2024,3,"EFTA","BEV",13626
2024,3,"EFTA","PHEV",2321
2024,3,"EFTA","HEV",7903
2024,3,"EFTA","OTHERS",1
2024,3,"EFTA","PETROL",7511
2024,3,"EFTA","DIESEL",2387
2024,3,"EFTA","TOTAL",33749
2024,3,"UNITED KINGDOM","BEV",48388
2024,3,"UNITED KINGDOM","PHEV",24517
2024,3,"UNITED KINGDOM","HEV",116664
2024,3,"UNITED KINGDOM","OTHERS",0
2024,3,"UNITED KINGDOM","PETROL",119005
2024,3,"UNITED KINGDOM","DIESEL",9212
2024,3,"UNITED KINGDOM","TOTAL",317786
2024,3,"EU + EFTA + UK","BEV",196411
2024,3,"EU + EFTA + UK","PHEV",99867
2024,3,"EU + EFTA + UK","HEV",423993
2024,3,"EU + EFTA + UK","OTHERS",31421
2024,3,"EU + EFTA + UK","PETROL",491892
2024,3,"EU + EFTA + UK","DIESEL",139826
2024,3,"EU + EFTA + UK","TOTAL",1383410
2024,4,"AUSTRIA","BEV",3232
2024,4,"AUSTRIA","PHEV",1344
2024,4,"AUSTRIA","HEV",4493
2024,4,"AUSTRIA","OTHERS",1
2024,4,"AUSTRIA","PETROL",8070
2024,4,"AUSTRIA","DIESEL",4197
2024,4,"AUSTRIA","TOTAL",21337
2024,4,"BELGIUM","BEV",9181
2024,4,"BELGIUM","PHEV",6404
2024,4,"BELGIUM","HEV",3595
2024,4,"BELGIUM","OTHERS",379
2024,4,"BELGIUM","PETROL",17943
2024,4,"BELGIUM","DIESEL",2197
2024,4,"BELGIUM","TOTAL",39699
2024,4,"BULGARIA","BEV",174
2024,4,"BULGARIA","PHEV",37
2024,4,"BULGARIA","HEV",84
2024,4,"BULGARIA","OTHERS",11
2024,4,"BULGARIA","PETROL",3307
2024,4,"BULGARIA","DIESEL",630
2024,4,"BULGARIA","TOTAL",4243
2024,4,"CROATIA","BEV",35
2024,4,"CROATIA","PHEV",105
2024,4,"CROATIA","HEV",1914
2024,4,"CROATIA","OTHERS",65
2024,4,"CROATIA","PETROL",3866
2024,4,"CROATIA","DIESEL",1279
2024,4,"CROATIA","TOTAL",7264
2024,4,"CYPRUS","BEV",77
2024,4,"CYPRUS","PHEV",61
2024,4,"CYPRUS","HEV",784
2024,4,"CYPRUS","OTHERS",0
2024,4,"CYPRUS","PETROL",655
2024,4,"CYPRUS","DIESEL",31
2024,4,"CYPRUS","TOTAL",1608
2024,4,"CZECH REPUBLIC","BEV",586
2024,4,"CZECH REPUBLIC","PHEV",434
2024,4,"CZECH REPUBLIC","HEV",4234
2024,4,"CZECH REPUBLIC","OTHERS",399
2024,4,"CZECH REPUBLIC","PETROL",9387
2024,4,"CZECH REPUBLIC","DIESEL",4506
2024,4,"CZECH REPUBLIC","TOTAL",19546
2024,4,"DENMARK","BEV",6580
2024,4,"DENMARK","PHEV",772
2024,4,"DENMARK","HEV",2458
2024,4,"DENMARK","OTHERS",0
2024,4,"DENMARK","PETROL",5011
2024,4,"DENMARK","DIESEL",501
2024,4,"DENMARK","TOTAL",15322
2024,4,"ESTONIA","BEV",82
2024,4,"ESTONIA","PHEV",60
2024,4,"ESTONIA","HEV",780
2024,4,"ESTONIA","OTHERS",17
2024,4,"ESTONIA","PETROL",510
2024,4,"ESTONIA","DIESEL",285
2024,4,"ESTONIA","TOTAL",1734
2024,4,"FINLAND","BEV",1677
2024,4,"FINLAND","PHEV",1198
2024,4,"FINLAND","HEV",2126
2024,4,"FINLAND","OTHERS",12
2024,4,"FINLAND","PETROL",854
2024,4,"FINLAND","DIESEL",289
2024,4,"FINLAND","TOTAL",6156
2024,4,"FRANCE","BEV",24850
2024,4,"FRANCE","PHEV",10867
2024,4,"FRANCE","HEV",45798
2024,4,"FRANCE","OTHERS",6839
2024,4,"FRANCE","PETROL",47245
2024,4,"FRANCE","DIESEL",11378
2024,4,"FRANCE","TOTAL",146977
2024,4,"GERMANY","BEV",29668
2024,4,"GERMANY","PHEV",15135
2024,4,"GERMANY","HEV",60047
2024,4,"GERMANY","OTHERS",1206
2024,4,"GERMANY","PETROL",90729
2024,4,"GERMANY","DIESEL",46317
2024,4,"GERMANY","TOTAL",243102
2024,4,"GREECE","BEV",604
2024,4,"GREECE","PHEV",783
2024,4,"GREECE","HEV",4523
2024,4,"GREECE","OTHERS",218
2024,4,"GREECE","PETROL",6063
2024,4,"GREECE","DIESEL",1254
2024,4,"GREECE","TOTAL",13445
2024,4,"HUNGARY","BEV",719
2024,4,"HUNGARY","PHEV",488
2024,4,"HUNGARY","HEV",4765
2024,4,"HUNGARY","OTHERS",22
2024,4,"HUNGARY","PETROL",3131
2024,4,"HUNGARY","DIESEL",1277
2024,4,"HUNGARY","TOTAL",10402
2024,4,"IRELAND","BEV",1088
2024,4,"IRELAND","PHEV",1042
2024,4,"IRELAND","HEV",1506
2024,4,"IRELAND","OTHERS",0
2024,4,"IRELAND","PETROL",2656
2024,4,"IRELAND","DIESEL",2273
2024,4,"IRELAND","TOTAL",8565
2024,4,"ITALY","BEV",3190
2024,4,"ITALY","PHEV",4467
2024,4,"ITALY","HEV",53526
2024,4,"ITALY","OTHERS",12532
2024,4,"ITALY","PETROL",42211
2024,4,"ITALY","DIESEL",19392
2024,4,"ITALY","TOTAL",135318
2024,4,"LATVIA","BEV",101
2024,4,"LATVIA","PHEV",47
2024,4,"LATVIA","HEV",514
2024,4,"LATVIA","OTHERS",29
2024,4,"LATVIA","PETROL",594
2024,4,"LATVIA","DIESEL",220
2024,4,"LATVIA","TOTAL",1505
2024,4,"LITHUANIA","BEV",214
2024,4,"LITHUANIA","PHEV",95
2024,4,"LITHUANIA","HEV",1193
2024,4,"LITHUANIA","OTHERS",68
2024,4,"LITHUANIA","PETROL",728
2024,4,"LITHUANIA","DIESEL",405
2024,4,"LITHUANIA","TOTAL",2703
2024,4,"LUXEMBOURG","BEV",1254
2024,4,"LUXEMBOURG","PHEV",301
2024,4,"LUXEMBOURG","HEV",829
2024,4,"LUXEMBOURG","OTHERS",0
2024,4,"LUXEMBOURG","PETROL",1437
2024,4,"LUXEMBOURG","DIESEL",624
2024,4,"LUXEMBOURG","TOTAL",4445
2024,4,"MALTA","BEV",224
2024,4,"MALTA","PHEV",53
2024,4,"MALTA","HEV",160
2024,4,"MALTA","OTHERS",0
2024,4,"MALTA","PETROL",296
2024,4,"MALTA","DIESEL",86
2024,4,"MALTA","TOTAL",819
2024,4,"NETHERLANDS","BEV",9092
2024,4,"NETHERLANDS","PHEV",4004
2024,4,"NETHERLANDS","HEV",8604
2024,4,"NETHERLANDS","OTHERS",214
2024,4,"NETHERLANDS","PETROL",5984
2024,4,"NETHERLANDS","DIESEL",534
2024,4,"NETHERLANDS","TOTAL",28432
2024,4,"POLAND","BEV",1264
2024,4,"POLAND","PHEV",1182
2024,4,"POLAND","HEV",20611
2024,4,"POLAND","OTHERS",1461
2024,4,"POLAND","PETROL",15442
2024,4,"POLAND","DIESEL",4426
2024,4,"POLAND","TOTAL",44386
2024,4,"PORTUGAL","BEV",2823
2024,4,"PORTUGAL","PHEV",2189
2024,4,"PORTUGAL","HEV",3172
2024,4,"PORTUGAL","OTHERS",1271
2024,4,"PORTUGAL","PETROL",6595
2024,4,"PORTUGAL","DIESEL",1279
2024,4,"PORTUGAL","TOTAL",17329
2024,4,"ROMANIA","BEV",728
2024,4,"ROMANIA","PHEV",0
2024,4,"ROMANIA","HEV",5028
2024,4,"ROMANIA","OTHERS",1394
2024,4,"ROMANIA","PETROL",4314
2024,4,"ROMANIA","DIESEL",1812
2024,4,"ROMANIA","TOTAL",13276
2024,4,"SLOVAKIA","BEV",229
2024,4,"SLOVAKIA","PHEV",158
2024,4,"SLOVAKIA","HEV",2245
2024,4,"SLOVAKIA","OTHERS",162
2024,4,"SLOVAKIA","PETROL",3547
2024,4,"SLOVAKIA","DIESEL",1370
2024,4,"SLOVAKIA","TOTAL",7711
2024,4,"SLOVENIA","BEV",237
2024,4,"SLOVENIA","PHEV",145
2024,4,"SLOVENIA","HEV",433
2024,4,"SLOVENIA","OTHERS",33
2024,4,"SLOVENIA","PETROL",2983
2024,4,"SLOVENIA","DIESEL",863
2024,4,"SLOVENIA","TOTAL",4694
2024,4,"SPAIN","BEV",3842
2024,4,"SPAIN","PHEV",5060
2024,4,"SPAIN","HEV",30439
2024,4,"SPAIN","OTHERS",3427
2024,4,"SPAIN","PETROL",40232
2024,4,"SPAIN","DIESEL",9000
2024,4,"SPAIN","TOTAL",92000
2024,4,"SWEDEN","BEV",6801
2024,4,"SWEDEN","PHEV",5717
2024,4,"SWEDEN","HEV",2131
2024,4,"SWEDEN","OTHERS",645
2024,4,"SWEDEN","PETROL",5177
2024,4,"SWEDEN","DIESEL",1506
2024,4,"SWEDEN","TOTAL",21977
2024,4,"EUROPEAN UNION","BEV",108552
2024,4,"EUROPEAN UNION","PHEV",62148
2024,4,"EUROPEAN UNION","HEV",265992
2024,4,"EUROPEAN UNION","OTHERS",30405
2024,4,"EUROPEAN UNION","PETROL",328967
2024,4,"EUROPEAN UNION","DIESEL",117931
2024,4,"EUROPEAN UNION","TOTAL",913995
2024,4,"ICELAND","BEV",157
2024,4,"ICELAND","PHEV",234
2024,4,"ICELAND","HEV",277
2024,4,"ICELAND","OTHERS",0
2024,4,"ICELAND","PETROL",259
2024,4,"ICELAND","DIESEL",435
2024,4,"ICELAND","TOTAL",1362
2024,4,"NORWAY","BEV",10051
2024,4,"NORWAY","PHEV",178
2024,4,"NORWAY","HEV",520
2024,4,"NORWAY","OTHERS",0
2024,4,"NORWAY","PETROL",136
2024,4,"NORWAY","DIESEL",356
2024,4,"NORWAY","TOTAL",11241
2024,4,"SWITZERLAND","BEV",3179
2024,4,"SWITZERLAND","PHEV",1713
2024,4,"SWITZERLAND","HEV",6380
2024,4,"SWITZERLAND","OTHERS",1
2024,4,"SWITZERLAND","PETROL",6716
2024,4,"SWITZERLAND","DIESEL",2052
2024,4,"SWITZERLAND","TOTAL",20041
2024,4,"EFTA","BEV",13387
2024,4,"EFTA","PHEV",2125
2024,4,"EFTA","HEV",7177
2024,4,"EFTA","OTHERS",1
2024,4,"EFTA","PETROL",7111
2024,4,"EFTA","DIESEL",2843
2024,4,"EFTA","TOTAL",32644
2024,4,"UNITED KINGDOM","BEV",22717
2024,4,"UNITED KINGDOM","PHEV",10493
2024,4,"UNITED KINGDOM","HEV",45685
2024,4,"UNITED KINGDOM","OTHERS",0
2024,4,"UNITED KINGDOM","PETROL",51210
2024,4,"UNITED KINGDOM","DIESEL",4169
2024,4,"UNITED KINGDOM","TOTAL",134274
2024,4,"EU + EFTA + UK","BEV",144656
2024,4,"EU + EFTA + UK","PHEV",74766
2024,4,"EU + EFTA + UK","HEV",318854
2024,4,"EU + EFTA + UK","OTHERS",30406
2024,4,"EU + EFTA + UK","PETROL",387288
2024,4,"EU + EFTA + UK","DIESEL",124943
2024,4,"EU + EFTA + UK","TOTAL",1080913
2024,5,"AUSTRIA","BEV",3448
2024,5,"AUSTRIA","PHEV",1263
2024,5,"AUSTRIA","HEV",4444
2024,5,"AUSTRIA","OTHERS",1
2024,5,"AUSTRIA","PETROL",6788
2024,5,"AUSTRIA","DIESEL",3876
2024,5,"AUSTRIA","TOTAL",19820
2024,5,"BELGIUM","BEV",10418
2024,5,"BELGIUM","PHEV",5624
2024,5,"BELGIUM","HEV",3110
2024,5,"BELGIUM","OTHERS",239
2024,5,"BELGIUM","PETROL",17271
2024,5,"BELGIUM","DIESEL",2245
2024,5,"BELGIUM","TOTAL",38907
2024,5,"BULGARIA","BEV",118
2024,5,"BULGARIA","PHEV",46
2024,5,"BULGARIA","HEV",74
2024,5,"BULGARIA","OTHERS",0
2024,5,"BULGARIA","PETROL",2241
2024,5,"BULGARIA","DIESEL",747
2024,5,"BULGARIA","TOTAL",3226
2024,5,"CROATIA","BEV",265
2024,5,"CROATIA","PHEV",117
2024,5,"CROATIA","HEV",1788
2024,5,"CROATIA","OTHERS",134
2024,5,"CROATIA","PETROL",4134
2024,5,"CROATIA","DIESEL",2085
2024,5,"CROATIA","TOTAL",8523
2024,5,"CYPRUS","BEV",41
2024,5,"CYPRUS","PHEV",47
2024,5,"CYPRUS","HEV",589
2024,5,"CYPRUS","OTHERS",0
2024,5,"CYPRUS","PETROL",587
2024,5,"CYPRUS","DIESEL",37
2024,5,"CYPRUS","TOTAL",1301
2024,5,"CZECH REPUBLIC","BEV",747
2024,5,"CZECH REPUBLIC","PHEV",472
2024,5,"CZECH REPUBLIC","HEV",4432
2024,5,"CZECH REPUBLIC","OTHERS",382
2024,5,"CZECH REPUBLIC","PETROL",8807
2024,5,"CZECH REPUBLIC","DIESEL",4896
2024,5,"CZECH REPUBLIC","TOTAL",19736
2024,5,"DENMARK","BEV",7239
2024,5,"DENMARK","PHEV",631
2024,5,"DENMARK","HEV",2557
2024,5,"DENMARK","OTHERS",0
2024,5,"DENMARK","PETROL",3515
2024,5,"DENMARK","DIESEL",627
2024,5,"DENMARK","TOTAL",14569
2024,5,"ESTONIA","BEV",130
2024,5,"ESTONIA","PHEV",64
2024,5,"ESTONIA","HEV",887
2024,5,"ESTONIA","OTHERS",10
2024,5,"ESTONIA","PETROL",530
2024,5,"ESTONIA","DIESEL",284
2024,5,"ESTONIA","TOTAL",1905
2024,5,"FINLAND","BEV",2223
2024,5,"FINLAND","PHEV",1362
2024,5,"FINLAND","HEV",2727
2024,5,"FINLAND","OTHERS",15
2024,5,"FINLAND","PETROL",1077
2024,5,"FINLAND","DIESEL",377
2024,5,"FINLAND","TOTAL",7781
2024,5,"FRANCE","BEV",23892
2024,5,"FRANCE","PHEV",10202
2024,5,"FRANCE","HEV",47573
2024,5,"FRANCE","OTHERS",4946
2024,5,"FRANCE","PETROL",43275
2024,5,"FRANCE","DIESEL",11410
2024,5,"FRANCE","TOTAL",141298
2024,5,"GERMANY","BEV",29708
2024,5,"GERMANY","PHEV",14038
2024,5,"GERMANY","HEV",57413
2024,5,"GERMANY","OTHERS",875
2024,5,"GERMANY","PETROL",89498
2024,5,"GERMANY","DIESEL",44893
2024,5,"GERMANY","TOTAL",236425
2024,5,"GREECE","BEV",405
2024,5,"GREECE","PHEV",646
2024,5,"GREECE","HEV",5977
2024,5,"GREECE","OTHERS",157
2024,5,"GREECE","PETROL",5592
2024,5,"GREECE","DIESEL",983
2024,5,"GREECE","TOTAL",13760
2024,5,"HUNGARY","BEV",781
2024,5,"HUNGARY","PHEV",468
2024,5,"HUNGARY","HEV",3873
2024,5,"HUNGARY","OTHERS",18
2024,5,"HUNGARY","PETROL",3047
2024,5,"HUNGARY","DIESEL",1344
2024,5,"HUNGARY","TOTAL",9531
2024,5,"IRELAND","BEV",1039
2024,5,"IRELAND","PHEV",678
2024,5,"IRELAND","HEV",1160
2024,5,"IRELAND","OTHERS",0
2024,5,"IRELAND","PETROL",2386
2024,5,"IRELAND","DIESEL",1138
2024,5,"IRELAND","TOTAL",6401
2024,5,"ITALY","BEV",5052
2024,5,"ITALY","PHEV",4579
2024,5,"ITALY","HEV",55655
2024,5,"ITALY","OTHERS",9265
2024,5,"ITALY","PETROL",44856
2024,5,"ITALY","DIESEL",20102
2024,5,"ITALY","TOTAL",139509
2024,5,"LATVIA","BEV",112
2024,5,"LATVIA","PHEV",30
2024,5,"LATVIA","HEV",585
2024,5,"LATVIA","OTHERS",25
2024,5,"LATVIA","PETROL",651
2024,5,"LATVIA","DIESEL",283
2024,5,"LATVIA","TOTAL",1686
2024,5,"LITHUANIA","BEV",167
2024,5,"LITHUANIA","PHEV",114
2024,5,"LITHUANIA","HEV",1427
2024,5,"LITHUANIA","OTHERS",22
2024,5,"LITHUANIA","PETROL",785
2024,5,"LITHUANIA","DIESEL",328
2024,5,"LITHUANIA","TOTAL",2843
2024,5,"LUXEMBOURG","BEV",990
2024,5,"LUXEMBOURG","PHEV",284
2024,5,"LUXEMBOURG","HEV",790
2024,5,"LUXEMBOURG","OTHERS",0
2024,5,"LUXEMBOURG","PETROL",1291
2024,5,"LUXEMBOURG","DIESEL",492
2024,5,"LUXEMBOURG","TOTAL",3847
2024,5,"MALTA","BEV",181
2024,5,"MALTA","PHEV",45
2024,5,"MALTA","HEV",130
2024,5,"MALTA","OTHERS",1
2024,5,"MALTA","PETROL",281
2024,5,"MALTA","DIESEL",70
2024,5,"MALTA","TOTAL",708
2024,5,"NETHERLANDS","BEV",9681
2024,5,"NETHERLANDS","PHEV",4086
2024,5,"NETHERLANDS","HEV",8291
2024,5,"NETHERLANDS","OTHERS",96
2024,5,"NETHERLANDS","PETROL",5745
2024,5,"NETHERLANDS","DIESEL",462
2024,5,"NETHERLANDS","TOTAL",28361
2024,5,"POLAND","BEV",1291
2024,5,"POLAND","PHEV",1073
2024,5,"POLAND","HEV",20932
2024,5,"POLAND","OTHERS",944
2024,5,"POLAND","PETROL",15611
2024,5,"POLAND","DIESEL",3803
2024,5,"POLAND","TOTAL",43654
2024,5,"PORTUGAL","BEV",3147
2024,5,"PORTUGAL","PHEV",2601
2024,5,"PORTUGAL","HEV",3306
2024,5,"PORTUGAL","OTHERS",1275
2024,5,"PORTUGAL","PETROL",7498
2024,5,"PORTUGAL","DIESEL",2023
2024,5,"PORTUGAL","TOTAL",19850
2024,5,"ROMANIA","BEV",754
2024,5,"ROMANIA","PHEV",0
2024,5,"ROMANIA","HEV",5239
2024,5,"ROMANIA","OTHERS",1716
2024,5,"ROMANIA","PETROL",5710
2024,5,"ROMANIA","DIESEL",2224
2024,5,"ROMANIA","TOTAL",15643
2024,5,"SLOVAKIA","BEV",189
2024,5,"SLOVAKIA","PHEV",141
2024,5,"SLOVAKIA","HEV",2222
2024,5,"SLOVAKIA","OTHERS",148
2024,5,"SLOVAKIA","PETROL",3214
2024,5,"SLOVAKIA","DIESEL",1380
2024,5,"SLOVAKIA","TOTAL",7294
2024,5,"SLOVENIA","BEV",283
2024,5,"SLOVENIA","PHEV",111
2024,5,"SLOVENIA","HEV",430
2024,5,"SLOVENIA","OTHERS",42
2024,5,"SLOVENIA","PETROL",3083
2024,5,"SLOVENIA","DIESEL",918
